id,msbase,ms1800,ms1815,ms1830,ms1845,ms1900,ms1915,ms1930,ms1945,ms2000,ms2015,ms2030,ms2045,ms2100,ms2115,speedlimit,frc,streetname
5285,96,96,97,105,101,96,98,99,100,118,95,107,105,,116,100,0,A2
5286,97,99,95,105,101,100,96,99,104,118,100,102,111,110,102,100,0,A2
5287,95,96,96,97,98,98,98,101,103,101,101,101,101,101,103,100,0,E35
5292,35,48,,50,,44,,34,49,13,38,,,,35,50,4,Hoofdenburgsingel
5296,41,43,,33,,52,31,,42,,,,,,,50,4,Machineweg
5297,39,43,,36,31,,,30,,41,,,,,,50,4,Machineweg
5298,33,47,,49,,44,,35,47,35,34,,,,38,50,4,Hoofdenburgsingel
5300,42,43,,35,,26,22,,39,,,,,,,50,4,Machineweg
5301,38,43,,32,44,,,27,,42,,,,,,50,4,Machineweg
5304,42,43,,35,,52,22,,39,,,,,,,50,4,Machineweg
5305,39,43,,35,44,,,27,,42,,,,,,50,4,Machineweg
5308,36,36,,,36,,,34,,40,,,,,,50,4,Machineweg
5309,36,38,,28,,30,,29,40,,,,,,,50,4,Machineweg
5317,37,48,,50,,44,,34,47,13,39,,,,37,50,4,Hoofdenburgsingel
5320,38,40,,,36,,,33,,40,,,,,,50,4,Machineweg
5321,38,40,,30,,40,,24,43,,,,,,,50,4,Machineweg
5322,32,46,,47,,44,,32,40,34,31,,,,40,50,4,Hoofdenburgsingel
5328,32,45,,47,,44,,32,40,34,31,,,,36,50,4,Hoofdenburgsingel
5334,37,51,,32,50,,,29,,42,,,,,,50,4,Machineweg
5335,43,43,,37,,15,22,,39,,,,,,,50,4,Machineweg
5342,61,98,,79,61,,65,,,75,,,,,,60,4,Machineweg
5343,61,64,,58,,57,75,,67,,,,,,,60,4,Machineweg
5346,23,21,,,31,,25,26,,26,,,28,,,30,7,Kriekenoord
5349,28,34,,43,,42,,31,52,,26,,,,31,30,7,Het Pontveer
5350,35,19,,,,,,,,,,,,,,50,4,Hoofdenburgsingel
5365,26,24,,,,,,,,,,,,,,30,7,Het Pontveer
5366,45,50,43,,47,57,61,46,62,51,,,52,,,50,3,Muiderstraatweg
5367,47,53,52,,,49,,,,42,62,47,,43,34,50,3,Muiderstraatweg
5384,40,56,,50,,46,,31,47,,39,,,,42,50,5,Weesperstraat
5387,39,49,53,,50,,,,46,,,,60,54,53,50,4,Hoofdenburgsingel
5454,47,50,42,,54,51,64,51,62,55,,,68,,,50,3,Muiderstraatweg
5455,47,47,50,,,50,,,,43,60,51,,43,49,50,3,Muiderstraatweg
5494,38,35,38,,,38,,,,38,31,41,46,38,43,50,3,Muiderstraatweg
5495,38,43,29,,47,13,60,40,45,40,,68,,,,50,3,Muiderstraatweg
5512,44,53,35,,56,48,66,50,61,50,,68,,,,50,3,Muiderstraatweg
5513,47,49,50,,,47,,,,41,54,49,45,41,49,50,3,Muiderstraatweg
5568,48,57,40,66,61,,58,53,,63,54,49,50,43,50,80,3,Provincialeweg
5571,28,57,40,66,66,,62,53,,64,54,51,53,43,54,30,6,Rembrandt van Rijnweg
5576,36,23,37,,40,36,38,29,33,43,45,48,45,24,62,80,3,Provincialeweg
5610,49,71,,68,55,,50,,,49,,,,,,60,4,Machineweg
5611,46,44,,54,54,,44,,,48,,,,,,60,4,Machineweg
5613,30,55,82,68,9,10,6,49,101,97,94,96,98,98,104,50,6,Verrijn Stuartweg
5706,64,27,,,,,,,,,,,,,,80,4,Diemerpolderweg
5623,41,98,46,74,58,,60,,,64,,,,,,80,3,Provincialeweg
5624,58,58,36,67,49,,58,58,,57,53,53,57,37,34,60,4,Machineweg
5625,58,53,,59,,85,76,,,59,,,,,,60,4,Machineweg
5626,97,56,75,49,31,28,26,51,101,103,99,101,103,100,101,100,0,A2
5627,45,45,49,,46,39,45,47,42,44,44,53,46,24,80,80,3,Provincialeweg
5628,38,97,84,103,87,98,115,110,100,,105,106,122,,,80,3,Weesperstraat
5631,27,45,56,91,105,100,99,102,102,101,101,102,102,101,103,50,6,Visseringweg
5634,45,45,,40,,49,60,,,59,,,,,,50,4,Machineweg
5635,46,67,41,63,58,,48,,,53,,,,,,80,3,Provincialeweg
5636,45,58,37,66,58,,57,53,,57,54,49,48,43,45,50,4,Machineweg
5637,33,51,,45,,,60,,,59,,,,,,50,6,Treubweg
5639,37,46,39,62,56,,43,,,52,,,,,,50,6,Treubweg
5641,27,67,59,93,97,100,98,101,103,100,101,101,102,102,104,50,6,Treubweg
5652,97,60,81,63,56,52,52,56,101,101,100,102,103,101,103,100,0,A2
5653,60,59,56,76,63,,66,,,75,,,,,,60,4,Machineweg
5654,62,70,,68,,,82,,,59,,,,,,60,4,Machineweg
5655,96,63,56,93,98,99,97,101,102,101,100,101,102,102,105,100,0,A2
5658,39,40,,,,45,,11,,,,,,,,60,4,Gein-Zuid
5662,48,35,,51,,84,65,,59,,,,,,,60,4,Machineweg
5669,33,27,,,,,,,,,,18,,,,50,5,H.J.E. Wenckebachweg
5670,37,101,103,107,104,102,101,103,108,102,106,103,105,103,104,50,5,H.J.E. Wenckebachweg
5673,22,38,43,103,104,104,105,105,103,103,105,109,104,111,104,20,7,Markonstraat
5675,33,76,68,,67,,62,,,,63,59,72,66,,50,5,H.J.E. Wenckebachweg
5676,66,27,,,,,,,,,,16,,,,80,4,Diemerpolderweg
5679,101,38,42,103,104,103,104,105,103,102,106,107,106,105,104,100,0,A1
5680,39,21,,40,39,46,37,40,,30,51,43,46,40,41,50,5,Spaklerweg
5681,101,38,43,103,104,103,104,105,103,102,104,107,106,105,104,100,0,A1
5685,100,102,103,108,105,101,101,103,106,102,106,104,103,102,104,100,0,A1
5686,67,81,75,,68,,64,,,,63,62,75,68,,80,4,Diemerpolderweg
5688,69,86,83,77,,64,,,65,,78,,,,82,100,3,AnonymousRoadnl13153849
5689,34,86,78,78,,64,,,65,,78,,,,82,20,7,Korte Ouderkerkerdijk
5692,60,68,65,,63,,55,,,,43,55,61,62,,80,4,Diemerpolderweg
5693,38,33,39,46,43,37,54,38,48,39,42,,47,48,,50,5,Spaklerweg
5695,63,76,68,,68,,55,,,,43,54,72,63,,80,4,Diemerpolderweg
5696,101,101,103,108,103,101,101,102,107,101,106,103,105,103,104,100,0,A1
5697,40,21,,45,44,46,44,46,21,30,51,43,51,40,41,50,5,Spaklerweg
5700,33,76,68,,67,,55,,,,53,55,72,63,,50,5,Spaklerweg
5702,77,67,,79,74,96,93,,,102,71,73,106,96,,100,3,AnonymousRoadnl13153843
5705,33,76,68,,67,,61,,,,63,58,72,66,,50,5,H.J.E. Wenckebachweg
5707,44,39,,47,49,57,49,59,34,30,53,44,52,40,43,50,5,Spaklerweg
5708,101,31,41,102,104,103,105,104,104,102,104,104,103,106,103,100,0,A1
5710,34,71,,79,74,88,85,,,102,61,73,99,83,,20,7,Korte Ouderkerkerdijk
5712,41,39,39,46,45,37,55,41,49,39,42,,50,51,,50,5,Spaklerweg
5713,101,37,43,103,104,104,105,106,103,102,105,107,104,111,104,100,0,A1
5717,44,40,,47,49,57,55,59,33,30,54,45,58,40,44,50,5,Spaklerweg
5718,101,104,104,109,103,101,101,102,105,101,107,102,103,103,104,100,0,A1
5719,37,34,39,34,42,37,50,38,39,33,42,,53,48,,50,5,Spaklerweg
5720,101,103,103,109,103,101,101,102,107,102,107,103,105,103,104,100,0,A1
5726,41,43,,42,47,51,49,53,33,30,54,45,54,40,40,50,5,Spaklerweg
5731,33,27,,,,,,,,,,,,,,50,5,H.J.E. Wenckebachweg
5733,41,36,39,8,42,44,47,44,46,41,46,,50,49,,50,5,Spaklerweg
5734,33,27,,,,,,,,,,,,,,50,5,H.J.E. Wenckebachweg
5744,101,39,43,104,104,104,105,104,103,102,104,108,107,105,104,100,0,A1
5745,100,101,102,107,105,100,102,102,103,99,106,101,101,101,103,100,0,A1
5746,101,38,39,104,104,104,104,104,104,102,106,107,106,105,105,100,0,A1
5748,62,22,68,,64,,64,,,,60,62,72,63,,80,4,Diemerpolderweg
5756,35,36,34,35,,34,,,,35,44,,,33,39,80,3,AnonymousRoadnl13154780
5759,33,28,42,18,,29,,,,35,43,,,38,35,100,3,AnonymousRoadnl13154780
5762,33,28,38,18,,29,,,,35,43,,,34,35,80,3,AnonymousRoadnl13154780
5771,98,100,102,98,100,103,101,104,103,101,101,102,102,103,102,100,0,Ringweg-Oost
5781,97,100,102,99,101,99,100,100,99,100,100,100,103,100,100,100,0,Ringweg-Oost
5799,98,99,102,98,100,103,102,102,103,102,99,102,101,103,104,100,0,Ringweg-Oost
5803,24,25,,,27,,,11,,,,27,,,,20,7,Praterlaan
5807,26,25,,,27,,,11,,,,,,,,20,7,Spaklerweg
5820,29,56,60,54,,56,,,57,,74,,,61,58,20,7,Spaklerweg
5821,57,25,,,27,,,11,,,,,,,,100,3,AnonymousRoadnl13154780
5826,35,55,,,,,,11,,,,,,,,20,7,Spaklerweg
5827,35,100,103,100,101,100,99,103,98,100,101,100,102,98,98,20,7,Spaklerweg
5838,35,25,,,0,,,11,,,,,,,,20,7,Spaklerweg
5854,29,26,39,47,40,37,47,38,46,43,42,,48,44,,20,7,Praterlaan
5856,27,27,,,,,,,,,,22,,,,50,5,H.J.E. Wenckebachweg
5857,32,27,,,,,,,,,,20,,,,50,5,H.J.E. Wenckebachweg
5861,23,96,95,95,101,98,99,94,96,98,105,101,100,103,97,20,7,Markonstraat
5864,36,39,13,52,42,44,40,42,,30,47,47,52,40,38,50,5,Spaklerweg
5876,41,45,52,48,47,54,54,54,,52,46,,56,43,44,50,5,Spaklerweg
5879,40,25,58,38,43,37,57,42,45,45,42,,58,47,,50,5,Spaklerweg
5930,32,32,29,33,,36,,36,35,42,34,35,29,35,31,50,6,Rozenburglaan
5931,33,40,38,33,32,37,49,35,34,,,31,,,,50,6,Rozenburglaan
5934,34,42,49,34,35,38,51,34,42,,,28,,18,,50,5,Randweg
5935,33,40,41,33,,36,61,34,33,38,35,,29,32,38,50,5,Randweg
5940,73,73,81,74,70,81,79,76,73,79,79,93,84,71,79,70,2,Gooiseweg
5943,72,69,71,74,77,72,78,75,77,74,86,88,80,79,72,70,2,Gooiseweg
5944,21,13,,,19,,,,,,17,,,,,30,6,Akkerland
5950,73,75,83,75,72,83,82,77,76,77,80,98,89,70,76,70,2,Gooiseweg
5953,35,40,41,37,,36,61,42,37,38,35,,49,35,42,50,5,Randweg
5954,37,42,49,35,39,38,48,34,42,,,32,,21,,50,5,Randweg
5958,19,18,,,20,,,,,,17,,,,,30,6,Akkerland
5971,33,40,41,36,,36,61,36,35,38,35,,29,32,42,50,5,Randweg
5975,32,36,41,33,,36,,34,33,39,34,,29,32,37,35,6,Rozenburglaan
5976,36,42,49,35,35,38,48,34,42,,,32,,21,,50,5,Randweg
5977,34,40,41,37,,36,61,42,37,38,35,,29,32,42,50,5,Randweg
5982,35,42,49,38,35,38,48,34,42,,,30,,21,,50,5,Randweg
6013,57,50,61,52,66,52,63,60,63,60,58,75,63,59,70,70,2,Gooiseweg
6017,15,11,,,13,,,,,,,,,,,30,7,Gersthove
6018,72,69,71,74,75,72,78,74,77,74,86,88,78,78,72,70,2,Gooiseweg
6019,72,74,81,73,69,81,78,76,73,78,79,93,84,71,78,70,2,Gooiseweg
6022,41,49,49,39,43,44,74,44,41,,,40,,,,50,6,Rozenburglaan
6023,40,42,40,43,,42,,42,43,46,43,46,36,43,43,50,6,Rozenburglaan
6032,72,73,71,71,78,80,83,75,77,75,92,86,82,77,73,70,2,Gooiseweg
6033,6,12,,,,,,,,,,,,,,30,6,Polderland
6035,17,14,22,13,,32,19,41,29,39,30,,39,31,32,50,5,Randweg
6036,29,17,,23,29,,,,,,,37,,39,34,50,4,Boven Rijkersloot
6037,27,27,30,,24,,,25,,17,,,,,33,50,4,Boven Rijkersloot
6040,42,41,43,42,41,50,62,46,43,,,33,,41,,50,5,Randweg
6041,36,39,38,37,,45,41,51,44,48,49,,40,35,45,50,5,Randweg
6047,10,17,,,,,,,,,,,,,,30,6,Polderland
6050,21,22,26,,19,,,13,,18,,,,,26,30,4,Boven Rijkersloot
6051,22,23,,16,28,,,,,,,26,,19,30,30,4,Boven Rijkersloot
6054,42,44,39,42,,44,56,47,45,47,47,,47,39,46,50,5,Randweg
6055,44,48,50,44,42,51,60,41,44,,,36,,42,,50,5,Randweg
6056,24,11,,,,,,,,,,,,,,30,6,Polderland
6058,73,78,85,78,71,79,79,84,81,78,83,96,95,69,74,70,2,Gooiseweg
6060,36,40,35,29,39,,,43,,35,41,,35,37,,50,4,Diemerdreef
6061,40,39,35,37,44,,,45,28,38,44,,40,41,,50,4,Diemerdreef
6062,41,39,36,39,45,,,47,34,37,45,,40,42,,50,4,Diemerdreef
6063,24,11,,,,,,,,,,,,,,30,6,Polderland
6065,71,70,72,69,76,80,80,76,80,77,91,83,81,80,59,70,2,Gooiseweg
6067,8,11,,,,,,,,,,,,,,30,6,Polderland
6068,22,22,,,23,,,,21,,,,,,,30,6,Laagland
6069,39,37,88,39,36,48,,38,,,,31,,36,,50,4,Diemerdreef
6071,38,38,89,40,38,44,30,38,,,,33,,35,,50,4,Diemerdreef
6072,73,78,85,78,71,79,80,84,81,78,83,94,95,69,74,70,2,Gooiseweg
6077,18,23,,,18,,,,,,,,,,,30,6,Akkerland
6081,20,22,,,23,,,,,,17,,,,,30,6,Akkerland
6083,21,22,,,20,,,,,,,,,,,30,6,Akkerland
6093,21,21,,,22,,,,22,,,,,,,30,6,Laagland
6107,22,29,,,24,,,,24,,,,,,,30,6,Laagland
6111,17,27,,,18,,,,,,,,,,,30,6,Laagland
6127,70,70,72,69,70,80,79,76,80,77,91,83,82,80,59,70,2,Gooiseweg
6128,24,11,,,,,,,,,,,,,,30,6,Polderland
6134,43,38,40,45,49,,,49,46,38,47,,40,43,,50,4,Diemerdreef
6135,41,40,97,40,43,45,33,40,,,,36,,40,,50,4,Diemerdreef
6136,72,78,83,78,71,78,74,81,80,78,83,96,95,69,74,70,2,Gooiseweg
6137,37,38,38,41,37,41,53,39,39,,,31,,35,,50,5,Randweg
6140,36,34,87,39,32,44,32,38,,,,28,,36,,50,4,Diemerdreef
6141,36,41,82,40,39,44,33,38,,,,27,,34,,50,4,Diemerdreef
6142,34,26,30,30,42,,,58,,34,46,,40,35,,50,4,Diemerdreef
6143,6,5,6,11,,31,4,33,35,20,16,,38,15,16,50,5,Randweg
6144,7,4,6,3,,36,7,6,33,7,12,,38,9,19,50,5,Randweg
6147,40,39,38,35,46,,,60,48,30,40,,34,60,,50,4,Diemerdreef
6148,37,34,97,40,47,30,57,37,,,,39,,43,,50,4,Diemerdreef
6150,8,17,,,,,,,,,,,,,,30,6,Polderland
6153,22,12,,,,,,,,,,,,,,30,6,Polderland
6156,36,33,41,,37,,,36,,32,,,,,35,50,4,Boven Rijkersloot
6157,72,78,81,78,71,78,73,72,77,78,83,96,95,70,73,70,2,Gooiseweg
6158,70,70,72,69,70,80,85,75,79,77,91,82,81,76,55,70,2,Gooiseweg
6159,28,9,22,36,21,26,57,34,,,,40,,37,,50,4,Van der Madeweg
6160,21,31,26,6,19,,,57,35,4,12,,6,8,,50,4,Van der Madeweg
6161,29,35,15,35,33,36,13,17,35,,,33,,31,,50,5,Randweg
6162,28,4,,11,21,38,45,5,7,11,47,,38,,37,100,4,AnonymousRoadnl14155257
6164,30,9,38,39,24,25,57,,,,,,,36,31,50,4,Van der Madeweg
6165,27,8,38,,21,28,57,,,,,,,36,27,50,4,Van der Madeweg
6166,8,30,6,3,11,36,,,33,4,12,,,8,,50,4,Van der Madeweg
6177,56,56,,61,58,53,,,,52,54,75,,,,50,4,Van der Madeweg
6178,55,57,,39,,,,,,,,,,,51,50,4,Van der Madeweg
6179,54,58,,39,,,,,,,,,,,34,50,4,Van der Madeweg
6183,53,58,,39,,,,,,,,,,,22,50,4,Van der Madeweg
6187,56,55,,61,58,54,,,,52,55,75,,,,50,4,Van der Madeweg
6188,56,57,,39,,,,,,,,,,,50,50,4,Van der Madeweg
6193,55,52,,39,,,,,,,,,,,51,50,4,Van der Madeweg
6194,55,54,,58,58,54,,,,52,51,75,,,,50,4,Van der Madeweg
6198,54,54,,39,,,,,,,,,,,50,50,4,Van der Madeweg
6231,52,57,,39,,,,,,,,,,,48,50,4,Van der Madeweg
6250,50,50,,63,52,37,,,,53,51,67,,42,,50,4,Van der Madeweg
6257,55,54,,62,54,54,,,,54,54,72,,,,50,4,Van der Madeweg
6343,46,50,48,35,,,23,42,44,46,41,,42,51,26,50,4,Elsrijkdreef
6354,26,15,16,15,,,23,34,44,32,22,22,37,38,26,50,4,Elsrijkdreef
6358,38,41,43,30,,,23,37,44,39,33,,37,44,26,50,4,Elsrijkdreef
6364,22,18,15,23,,41,23,30,44,26,25,14,36,39,26,50,3,Elsrijkdreef
6365,38,43,47,44,42,40,42,43,44,,,45,43,,49,50,3,Elsrijkdreef
6366,33,36,26,33,37,41,36,38,31,40,31,33,,33,36,80,3,Provincialeweg
6380,24,17,,18,,8,23,26,29,22,26,,26,31,,50,4,Elsrijkdreef
6382,18,8,15,14,20,7,23,13,,19,15,17,10,8,,50,4,s113
6383,15,11,16,12,10,,,21,,26,15,18,12,,15,50,4,Bijlmerdreef
6384,38,29,41,40,,51,,41,,22,,,45,,,50,4,Bijlmerdreef
6397,45,47,33,39,,,23,34,45,38,43,,44,35,26,50,4,Elsrijkdreef
6406,33,34,,30,,22,23,29,35,35,34,,36,36,,50,4,Elsrijkdreef
6430,26,30,18,18,15,40,,16,,10,22,,21,,,50,4,Bijlmerdreef
6449,25,10,33,25,,40,,27,,13,,,37,,,50,4,Bijlmerdreef
6450,24,8,18,14,,,,13,,22,,,5,,,50,4,s113
6451,21,33,,,23,12,23,,,13,13,27,27,26,,50,4,Bijlmerdreef
6452,18,25,20,12,19,,,24,,20,15,17,26,,14,50,4,s113
6454,20,9,,6,,7,23,9,19,16,,,17,15,,50,4,Elsrijkdreef
6456,19,8,18,14,20,7,23,13,,19,15,17,10,25,,50,4,s113
6458,33,38,,,34,44,17,,,34,36,40,37,30,,50,4,Bijlmerdreef
6459,22,20,22,23,26,40,,21,,16,16,,16,,,50,4,s113
6466,24,10,20,18,26,40,,13,,22,18,,21,,,50,4,s113
6474,13,8,,,,,,,,15,,,,,,20,7,Annie Romeinplein
6476,34,26,,,30,36,,,,32,39,35,30,,28,50,4,Bijlmerdreef
6489,12,8,,,,,4,,,3,,,,,,20,7,Annie Romeinplein
6490,32,28,24,23,24,44,,28,,33,,,23,,,50,4,Bijlmerdreef
6507,72,71,73,78,71,73,72,92,73,78,74,96,66,65,68,70,2,Gooiseweg
6508,72,74,70,78,66,86,81,76,78,81,93,81,80,74,,70,2,Gooiseweg
6516,70,72,70,78,67,86,78,76,78,79,93,83,80,72,,70,2,Gooiseweg
6517,71,66,72,69,79,72,71,77,74,77,74,83,108,66,68,70,2,Gooiseweg
6524,70,72,72,78,67,86,78,76,75,79,91,83,80,72,,70,2,Gooiseweg
6525,71,68,72,69,80,72,72,77,74,77,74,84,119,66,68,70,2,Gooiseweg
6549,62,58,61,60,73,53,63,66,65,68,,64,107,61,,70,3,AnonymousRoadnl13155207
6554,35,33,26,32,43,27,,24,,50,,41,44,,53,50,4,Bijlmerdreef
6571,36,31,31,37,48,30,30,37,36,32,,51,63,33,,50,3,AnonymousRoadnl13155207
6575,34,22,,25,30,29,21,,,26,41,45,36,,25,50,4,Bijlmerdreef
6586,72,74,70,78,71,71,72,94,74,79,77,98,65,66,71,70,2,Gooiseweg
6587,21,9,,10,13,19,16,,,20,24,34,19,39,8,50,4,Bijlmerdreef
6597,72,73,72,77,66,80,80,75,76,80,93,82,80,75,,70,2,Gooiseweg
6598,55,52,57,67,54,57,49,69,,56,48,71,66,53,52,70,3,AnonymousRoadnl13155217
6601,37,30,34,54,38,43,51,55,,34,29,50,58,30,31,50,3,AnonymousRoadnl13155217
6602,21,21,17,17,26,21,13,19,16,,22,26,15,21,33,60,3,Bijlmerdreef
6603,30,22,25,32,21,38,25,30,,18,,30,34,30,32,50,4,Bijlmerdreef
6604,21,21,20,17,19,16,21,19,19,23,21,30,17,21,31,60,3,Bijlmerdreef
6605,72,74,70,76,64,80,79,76,77,80,91,82,78,75,,70,2,Gooiseweg
6610,71,74,70,77,72,71,72,94,74,81,78,99,68,65,70,70,2,Gooiseweg
6612,30,27,25,23,17,43,24,41,,39,,37,46,32,50,50,4,Bijlmerdreef
6614,27,29,29,54,38,24,29,32,,34,28,50,54,26,31,50,3,AnonymousRoadnl13155217
6618,21,25,24,20,38,18,25,19,,29,21,30,19,20,31,50,3,AnonymousRoadnl13155217
6623,28,25,29,27,27,27,22,25,,,32,27,28,30,42,50,3,Bijlmerdreef
6624,28,25,29,27,29,27,22,25,,,32,27,28,29,40,50,3,Bijlmerdreef
6625,72,74,70,77,73,71,72,93,75,83,78,100,68,68,70,70,2,Gooiseweg
6629,72,74,71,76,64,81,80,77,77,82,91,82,78,75,,70,2,Gooiseweg
6630,27,25,26,27,27,25,21,26,,,32,27,29,31,41,50,3,Bijlmerdreef
6631,28,25,28,27,27,27,21,26,,,32,27,29,31,41,50,3,Bijlmerdreef
6633,18,11,36,24,26,7,21,9,11,24,,33,41,12,,50,3,AnonymousRoadnl13155207
6636,27,25,25,28,38,24,22,25,,,30,26,28,27,33,60,3,Bijlmerdreef
6641,24,24,23,27,18,22,11,24,16,7,22,26,28,18,16,60,3,Bijlmerdreef
6642,26,18,26,30,29,25,28,13,16,24,28,33,33,16,,60,3,Bijlmerdreef
6647,71,74,70,76,64,81,79,77,77,81,91,82,79,75,,70,2,Gooiseweg
6652,45,60,,,,44,,,,25,43,,53,,41,70,3,AnonymousRoadnl13155192
6659,25,20,20,21,27,22,21,29,,31,31,28,30,27,20,60,3,Bijlmerdreef
6662,26,22,26,27,27,25,21,29,,,32,28,30,28,41,60,3,Bijlmerdreef
6663,33,50,33,39,37,29,39,29,36,41,34,33,35,24,,50,3,Bijlmerdreef
6670,71,74,73,78,73,72,70,88,74,81,78,100,66,68,68,70,2,Gooiseweg
6673,26,11,,25,,22,,19,,26,26,19,,,,45,4,Bijlmerdreef
6676,19,16,,,,,,,,,,13,,,,20,7,Milovan Djilasplein
6680,39,51,39,49,44,44,41,38,41,49,42,33,41,40,,50,3,Bijlmerdreef
6681,34,13,33,16,41,31,33,44,,,36,26,44,38,42,50,3,Bijlmerdreef
6694,24,14,14,12,13,28,28,29,,,22,26,36,33,26,50,3,Bijlmerdreef
6712,42,51,43,50,44,44,42,44,44,47,45,42,47,41,,50,3,Bijlmerdreef
6717,21,13,,,,,,,,,,10,,,,20,7,Milovan Djilasplein
6719,42,50,43,50,44,44,44,44,44,48,43,41,48,40,,50,3,Bijlmerdreef
6722,40,30,37,9,41,35,33,54,,,40,39,44,46,43,50,3,Bijlmerdreef
6726,43,50,42,49,47,44,43,42,44,49,41,41,46,42,,50,3,Bijlmerdreef
6730,44,42,44,14,41,46,44,54,,,43,52,49,33,48,50,3,Bijlmerdreef
6746,71,75,72,75,67,81,79,76,75,82,89,83,78,74,,70,2,Gooiseweg
6748,45,42,45,29,45,47,47,54,26,,44,52,49,31,59,50,3,Bijlmerdreef
6766,42,47,41,46,47,44,40,43,42,50,35,38,46,42,,50,3,Bijlmerdreef
6783,46,42,47,34,45,50,47,54,49,,43,52,54,31,70,50,3,Bijlmerdreef
6798,41,47,44,47,47,44,40,50,42,50,17,22,46,20,,50,3,Bijlmerdreef
6814,45,43,47,36,44,50,46,54,49,,44,52,54,31,70,50,3,Bijlmerdreef
6815,15,25,,,9,,,,,17,,,,,,30,4,Tureluurweg
6825,30,15,30,26,33,22,22,33,33,36,,,37,,,50,3,Bijlmerdreef
6832,72,74,71,73,68,84,79,76,78,84,87,83,78,74,,70,2,Gooiseweg
6835,70,70,74,79,74,70,69,86,73,78,76,100,72,69,65,70,2,Gooiseweg
6838,72,74,71,72,68,84,79,76,78,83,87,83,79,74,,70,2,Gooiseweg
6852,72,75,72,77,67,82,79,76,77,81,88,83,79,73,,70,2,Gooiseweg
6857,34,28,,,,,,,,,,,,,,30,5,Meerkoet
6859,70,71,73,79,74,70,69,86,73,75,76,100,73,69,65,70,2,Gooiseweg
6864,38,28,,,,,,,,,,,,,,30,5,Meerkoet
6868,72,74,71,73,68,84,79,76,78,83,87,83,79,74,,70,2,Gooiseweg
6874,70,71,73,79,74,69,69,86,73,74,76,100,74,69,58,70,2,Gooiseweg
6882,72,74,71,73,69,84,80,75,78,84,88,83,79,74,,70,2,Gooiseweg
6886,28,18,,,,,,,,,,,,,,30,4,Fregat
6893,72,74,71,73,76,84,80,75,78,84,88,83,79,74,,70,2,Gooiseweg
6894,25,23,,,,,,,,,,,,,,30,4,Fregat
6903,70,69,73,79,72,73,69,86,73,72,76,98,74,70,61,70,2,Gooiseweg
6904,30,23,,,,,,,,,,,,,,30,4,Fregat
6906,72,74,71,73,77,85,80,75,78,83,87,85,78,74,,70,2,Gooiseweg
6911,70,68,70,76,70,73,63,82,73,71,78,98,73,71,63,70,2,Gooiseweg
6933,69,76,73,118,70,100,80,55,,,,130,,104,88,100,4,AnonymousRoadnl14155100
6936,31,37,49,38,36,13,40,27,54,50,21,18,18,,47,50,4,Loosdrechtdreef
6939,41,45,50,48,44,35,46,45,54,57,21,34,37,,48,50,4,Loosdrechtdreef
6940,47,117,116,116,35,44,114,116,119,37,117,114,114,117,73,50,4,AnonymousRoadnl14155098
6941,57,116,116,116,60,73,60,116,108,102,109,114,114,117,58,50,4,Loosdrechtdreef
6942,81,117,116,116,84,78,114,116,119,75,117,114,114,117,73,100,4,AnonymousRoadnl14155098
6943,122,35,59,118,50,119,129,,,,,130,,104,,50,4,AnonymousRoadnl14155100
6944,48,116,113,116,50,62,60,116,108,102,109,114,114,117,43,50,4,Loosdrechtdreef
6945,28,29,31,9,23,38,35,9,51,48,33,9,19,,49,50,4,Loosdrechtdreef
6946,42,35,29,31,23,43,28,35,,,,,,,27,50,4,Loosdrechtdreef
6947,67,64,57,118,67,100,38,55,,,,130,,104,81,50,4,AnonymousRoadnl14155100
6948,37,116,116,116,24,27,114,116,119,27,117,114,114,117,35,50,4,AnonymousRoadnl14155098
6949,20,18,31,17,10,14,35,4,52,48,23,10,19,,49,50,4,Loosdrechtdreef
6950,99,98,100,100,100,104,107,102,103,112,106,112,109,85,87,100,0,Gaasperdammerweg
6951,32,28,20,26,43,49,48,47,60,39,39,37,17,,42,80,3,Provincialeweg
6952,61,70,,103,112,75,59,,53,,,,68,63,,100,4,AnonymousRoadnl14155124
6953,60,23,63,73,58,61,63,,65,71,,68,,90,62,80,3,Provincialeweg
6954,43,47,50,50,51,49,49,47,46,34,55,40,46,,49,50,4,Loosdrechtdreef
6955,51,117,116,116,57,64,60,116,108,82,109,114,114,117,51,50,4,Loosdrechtdreef
6956,90,91,86,97,95,96,90,112,77,87,120,91,93,100,87,100,0,Gaasperdammerweg
6957,76,79,,80,,91,75,,67,,,,85,84,,100,4,AnonymousRoadnl14155124
6958,55,116,116,116,57,62,60,116,108,97,109,114,114,117,58,50,4,Loosdrechtdreef
6959,74,117,116,116,67,78,114,116,119,73,117,114,114,117,73,50,4,AnonymousRoadnl14155098
6960,58,56,57,61,52,57,55,65,62,72,63,60,59,,57,80,3,Provincialeweg
6961,69,82,72,118,70,100,80,55,,,,130,,104,87,100,4,AnonymousRoadnl14155100
6962,69,82,73,118,70,100,80,55,,,,130,,104,87,100,4,AnonymousRoadnl14155100
6963,100,100,105,100,104,104,108,102,103,114,106,112,109,85,91,100,0,Gaasperdammerweg
6964,46,47,54,49,50,44,52,51,48,45,59,45,43,,50,50,4,Loosdrechtdreef
6966,34,117,116,121,44,22,112,142,120,27,143,140,114,117,31,80,4,Loosdrechtdreef
