id,segment id,length,frc,speedlimit,streetname,geom,msbase,ms1500,ms1515,ms1530,ms1545,ms1600,ms1615,ms1630,ms1645,ms1700,ms1715,ms1730,ms1745,ms1800,ms1815,ms1830,ms1845,ms1900,ms1915,ms1930,ms1945,ms2000,ms2015,ms2030,ms2045,ms2100,ms2115,base_hits
11107,15280002790643,348.48,4,50,Muntbergweg,,39.00,39.00,56.00,61.00,35.00,38.00,29.00,18.00,29.00,38.00,26.00,50.00,50.00,,,,,,,,,,,,,,,282
11117,15280002502847,25.31,4,50,AnonymousRoadnl14131471,,26.00,30.00,32.00,30.00,30.00,19.00,25.00,34.00,26.00,26.00,12.00,21.00,29.00,49.00,41.00,7.00,46.00,25.00,42.00,49.00,55.00,54.00,,51.00,53.00,51.00,49,301
11121,15280002502521,3.76,4,50,Europaboulevard,,34.00,36.00,39.00,31.00,30.00,28.00,33.00,39.00,34.00,26.00,33.00,34.00,32.00,,,,,,,11.00,,,,20.00,,,,521
11126,15280049536317,4.51,4,50,AnonymousRoadnl14130781,,35.00,28.00,29.00,37.00,37.00,40.00,34.00,37.00,32.00,39.00,35.00,36.00,38.00,,,,,19.00,,,,,,,,42.00,,577
11130,15280002784862,17.75,4,50,Europaboulevard,,23.00,32.00,36.00,18.00,25.00,20.00,29.00,25.00,32.00,13.00,34.00,31.00,30.00,43.00,54.00,49.00,57.00,19.00,53.00,,61.00,,69.00,55.00,57.00,45.00,65,220
11168,15280049600885,7.13,3,80,Provincialeweg,,55.00,,53.00,117.00,56.00,56.00,59.00,77.00,59.00,57.00,63.00,48.00,65.00,57.00,,29.00,37.00,,,,,,,54.00,41.00,31.00,,49
11134,15280049536318,10.36,4,50,AnonymousRoadnl14130781,,37.00,37.00,32.00,39.00,39.00,42.00,35.00,37.00,38.00,40.00,39.00,42.00,38.00,,,,,,,,,,,,,42.00,,577
11138,15280002784859,5.22,4,50,Europaboulevard,,37.00,36.00,38.00,34.00,30.00,39.00,33.00,38.00,41.00,34.00,23.00,41.00,43.00,45.00,52.00,49.00,57.00,,53.00,,61.00,,69.00,55.00,57.00,51.00,64,596
11142,15280049870356,115.16,4,50,Amstellandlaan,,41.00,36.00,22.00,41.00,33.00,37.00,40.00,,,32.00,41.00,,,18.00,10.00,,,,,,,,,,,,,18
11143,15280049404121,356.90,4,130,AnonymousRoadnl14130781,,63.00,65.00,65.00,60.00,59.00,64.00,62.00,61.00,64.00,64.00,68.00,69.00,68.00,,,31.00,,,,17.00,,,,18.00,,,,577
11146,15280049547764,99.86,4,50,Amstellandlaan,,33.00,34.00,26.00,,,6.00,23.00,33.00,,,19.00,42.00,,,,25.00,3.00,,,,39.00,,,,,48.00,,39
11147,15280049404124,4.66,4,50,Europaboulevard,,38.00,37.00,38.00,34.00,30.00,39.00,33.00,38.00,41.00,34.00,23.00,45.00,43.00,4.00,24.00,29.00,46.00,33.00,60.00,55.00,60.00,58.00,,51.00,58.00,58.00,37,596
11153,15280049593563,8.27,4,80,AnonymousRoadnl14130777,,27.00,30.00,38.00,32.00,31.00,27.00,32.00,35.00,25.00,40.00,31.00,42.00,24.00,,,20.00,,,,,,,,21.00,,,,464
11159,15280049297513,142.35,4,50,Amstellandlaan,,40.00,31.00,35.00,43.00,35.00,82.00,44.00,,,43.00,46.00,,,,,,,,,,,,,,,,,18
11162,-15280049600886,1438.85,3,80,Provincialeweg,,72.00,77.00,66.00,77.00,70.00,71.00,75.00,82.00,68.00,66.00,75.00,70.00,74.00,,,,,,,,,,,,,23.00,,61
11164,15280000283665,43.41,4,50,AnonymousRoadnl14130777,,14.00,15.00,27.00,30.00,21.00,14.00,17.00,38.00,22.00,20.00,9.00,48.00,12.00,,,,,,,,,,,,,,28,163
11165,15280049600886,1438.85,3,80,Provincialeweg,,70.00,,73.00,117.00,74.00,72.00,75.00,81.00,71.00,72.00,68.00,63.00,72.00,14.00,34.00,40.00,58.00,,45.00,,55.00,,67.00,51.00,53.00,58.00,62,48
11169,15280049297515,74.60,4,50,Amstellandlaan,,44.00,39.00,31.00,45.00,41.00,29.00,52.00,,,35.00,49.00,,,54.00,65.00,,,,,,,,,,61.00,57.00,,21
11170,15280000283666,31.78,4,50,AnonymousRoadnl14131471,,14.00,30.00,32.00,27.00,19.00,11.00,25.00,30.00,13.00,28.00,22.00,26.00,24.00,2.00,20.00,31.00,54.00,,61.00,55.00,63.00,54.00,,51.00,57.00,58.00,,300
11171,-15280049600885,7.13,3,80,Provincialeweg,,57.00,66.00,55.00,74.00,40.00,65.00,60.00,67.00,56.00,45.00,57.00,47.00,52.00,53.00,52.00,38.00,61.00,58.00,58.00,61.00,52.00,,,,66.00,,,63
11175,15280049536325,168.93,0,100,Ringweg-Zuid,,96.00,94.00,96.00,97.00,93.00,95.00,97.00,101.00,99.00,98.00,99.00,98.00,98.00,,,,,,,,,,,,,,,2722
11179,15280001183827,28.36,4,50,AnonymousRoadnl14130781,,25.00,16.00,38.00,19.00,10.00,32.00,18.00,43.00,34.00,32.00,33.00,9.00,16.00,,,,,,,,,,,,,,,169
11184,15280002405967,98.06,4,50,Europaboulevard,,40.00,43.00,42.00,37.00,26.00,17.00,38.00,41.00,39.00,36.00,44.00,43.00,38.00,,,39.00,,,,,,,,,,,,534
11188,15280000281209,26.73,4,50,Europaboulevard,,38.00,38.00,43.00,37.00,32.00,41.00,33.00,51.00,45.00,31.00,44.00,40.00,45.00,4.00,20.00,31.00,56.00,,61.00,54.00,63.00,53.00,,51.00,57.00,58.00,,432
11191,-15280049419293,101.35,4,50,Hogeweyselaan,,45.00,,49.00,55.00,52.00,57.00,51.00,48.00,42.00,51.00,48.00,56.00,51.00,,60.00,57.00,,52.00,,,,,,,53.00,,52,38
11192,15280049536321,51.09,0,100,Ringweg-Zuid,,91.00,93.00,94.00,59.00,61.00,49.00,56.00,60.00,84.00,86.00,91.00,91.00,92.00,58.00,,,36.00,,,,,52.00,,,,,51,2940
11193,15280049419293,101.35,4,50,Hogeweyselaan,,43.00,53.00,46.00,50.00,,59.00,37.00,61.00,48.00,56.00,,52.00,63.00,94.00,96.00,93.00,98.00,98.00,97.00,100.00,99.00,99.00,98.00,97.00,100.00,99.00,98,51
11194,15280049419297,40.46,4,50,Hogeweyselaan,,22.00,38.00,50.00,52.00,33.00,58.00,54.00,45.00,46.00,49.00,47.00,51.00,51.00,,60.00,58.00,,52.00,,,,,,,53.00,,52,84
11195,15280049296437,67.84,4,50,AnonymousRoadnl14130781,,33.00,31.00,19.00,29.00,30.00,31.00,40.00,32.00,28.00,34.00,33.00,38.00,38.00,60.00,,,18.00,,,,,52.00,,,,,51,176
11196,-15280049419297,40.46,4,50,Hogeweyselaan,,35.00,32.00,45.00,51.00,32.00,66.00,40.00,66.00,47.00,57.00,,51.00,60.00,35.00,37.00,39.00,113.00,39.00,31.00,48.00,18.00,46.00,33.00,60.00,28.00,35.00,35,89
11199,-15280049569013,26.77,4,50,Hogeweyselaan,,40.00,32.00,45.00,52.00,40.00,66.00,41.00,66.00,47.00,57.00,,51.00,60.00,59.00,,,16.00,,,,,52.00,,,,,48,89
11200,15280049547470,33.53,4,50,Leeuwenveldseweg,,55.00,55.00,59.00,59.00,58.00,64.00,57.00,84.00,57.00,49.00,,60.00,60.00,60.00,,53.00,,,,,,64.00,,,,,49,89
11201,-15280049547470,33.53,4,50,Leeuwenveldseweg,,49.00,62.00,55.00,66.00,55.00,61.00,64.00,58.00,53.00,61.00,52.00,66.00,55.00,5.00,3.00,,8.00,13.00,9.00,16.00,,,,,,,,88
11202,15280001383475,21.48,4,50,AnonymousRoadnl14153517,,17.00,30.00,49.00,16.00,,14.00,18.00,6.00,32.00,,44.00,3.00,8.00,57.00,58.00,54.00,,59.00,,,,,,,62.00,,52,44
11203,15280049569010,26.44,4,50,Hogeweyselaan,,36.00,44.00,51.00,50.00,40.00,53.00,50.00,48.00,44.00,49.00,47.00,56.00,51.00,,53.00,58.00,,51.00,,,,,,,54.00,,52,85
11204,15280001383472,15.52,4,50,AnonymousRoadnl14153349,,6.00,154.00,,5.00,146.00,3.00,9.00,5.00,42.00,3.00,,21.00,,161.00,,,,,,,,,,,,14.00,15,41
11205,15280051006169,86.30,4,50,Hogeweyselaan,,38.00,46.00,45.00,47.00,40.00,49.00,48.00,43.00,29.00,49.00,37.00,52.00,45.00,49.00,53.00,51.00,,48.00,,,,,,,52.00,,52,87
11206,15280002126564,15.03,4,50,Muntbergweg,,24.00,30.00,37.00,32.00,36.00,39.00,35.00,37.00,38.00,31.00,41.00,35.00,34.00,32.00,41.00,44.00,10.00,30.00,46.00,19.00,71.00,43.00,32.00,52.00,23.00,45.00,68,468
11220,15280001674092,80.23,4,50,Hogeweyselaan,,44.00,57.00,52.00,55.00,46.00,49.00,57.00,49.00,46.00,55.00,44.00,54.00,49.00,,,,,,,,,,,,,,,88
11229,-15280049297559,31.54,0,100,Gaasperdammerweg,,84.00,87.00,87.00,81.00,82.00,91.00,81.00,83.00,81.00,79.00,77.00,83.00,82.00,,,,,,,,,,,,,,,368
11232,15280049805018,239.42,4,100,AnonymousRoadnl14153479,,46.00,49.00,47.00,46.00,47.00,38.00,26.00,28.00,33.00,41.00,41.00,42.00,23.00,,43.00,,40.00,,41.00,,,44.00,,48.00,,53.00,47,282
11233,-15280051006165,84.39,4,50,Hogeweyselaan,,43.00,43.00,42.00,48.00,41.00,51.00,41.00,61.00,49.00,46.00,,49.00,46.00,,,,,,,,,,,,,,,87
11236,15280002126573,90.39,4,50,Muntbergweg,,39.00,39.00,46.00,37.00,51.00,46.00,41.00,28.00,48.00,35.00,26.00,27.00,36.00,,,,,,,,,,,,,,,257
11237,-15280000289913,15.10,0,100,Gaasperdammerweg,,78.00,77.00,75.00,77.00,73.00,78.00,75.00,75.00,70.00,74.00,75.00,82.00,78.00,83.00,82.00,72.00,70.00,34.00,66.00,74.00,79.00,86.00,84.00,77.00,92.00,89.00,89,759
11238,15280001922659,21.07,4,50,Muntbergweg,,45.00,47.00,42.00,44.00,51.00,49.00,46.00,50.00,51.00,48.00,50.00,44.00,37.00,46.00,62.00,44.00,60.00,58.00,49.00,61.00,54.00,47.00,35.00,46.00,43.00,53.00,67,259
11239,15280002665349,67.09,4,100,AnonymousRoadnl14153479,,60.00,67.00,63.00,63.00,61.00,58.00,56.00,50.00,55.00,65.00,60.00,57.00,52.00,57.00,55.00,63.00,64.00,60.00,66.00,61.00,65.00,,74.00,72.00,80.00,,,283
11240,-15280051025745,287.72,0,100,Gaasperdammerweg,,92.00,96.00,89.00,94.00,93.00,84.00,82.00,42.00,57.00,82.00,82.00,79.00,84.00,87.00,89.00,87.00,89.00,83.00,98.00,94.00,101.00,101.00,93.00,103.00,97.00,98.00,98,675
11242,15280002126572,11.06,4,50,Muntbergweg,,35.00,34.00,41.00,35.00,41.00,39.00,44.00,34.00,43.00,40.00,36.00,35.00,38.00,35.00,,,36.00,,39.00,,,38.00,,41.00,,41.00,41,489
11244,15280049547469,662.45,4,70,Leeuwenveldseweg,,59.00,59.00,66.00,60.00,76.00,79.00,64.00,86.00,63.00,47.00,,69.00,64.00,35.00,39.00,47.00,39.00,43.00,41.00,46.00,36.00,14.00,37.00,65.00,42.00,46.00,30,88
11245,-15280001923711,23.51,4,50,Hogeweyselaan,,28.00,31.00,27.00,45.00,,,,60.00,,,,,,,,,,,,,,,,,,,,20
11246,-15280049813630,38.60,4,50,AnonymousRoadnl14153348,,39.00,37.00,42.00,34.00,45.00,35.00,41.00,28.00,29.00,33.00,26.00,34.00,30.00,69.00,,55.00,,,,,,63.00,,,,,49,368
11247,-15280049547469,662.45,4,70,Leeuwenveldseweg,,59.00,68.00,63.00,56.00,65.00,80.00,71.00,64.00,65.00,72.00,61.00,74.00,51.00,,,,31.00,,,,,,,,26.00,19.00,,69
11248,15280001923711,23.51,4,50,Hogeweyselaan,,28.00,,26.00,5.00,36.00,,42.00,,22.00,,26.00,21.00,,65.00,65.00,58.00,,58.00,,,,,,,70.00,,52,17
11249,-15280049787712,38.56,4,50,Hogeweyselaan,,36.00,37.00,27.00,45.00,,,,59.00,,,,,,27.00,29.00,8.00,32.00,29.00,35.00,20.00,11.00,,49.00,4.00,13.00,53.00,38,20
11250,15280001383473,14.10,4,50,Muntbergweg,,37.00,33.00,35.00,43.00,15.00,33.00,35.00,28.00,28.00,35.00,27.00,26.00,34.00,,,,,,,,,,,,,,,247
11251,15280049787712,38.56,4,50,Hogeweyselaan,,35.00,32.00,37.00,34.00,36.00,,45.00,,36.00,,39.00,35.00,,,,,40.00,,,,,,,,42.00,34.00,,17
11252,-15280049787711,38.55,4,50,Hogeweyselaan,,43.00,41.00,36.00,45.00,,,,59.00,,,,,,161.00,34.00,13.00,26.00,,,19.00,,,,30.00,4.00,14.00,37,20
11253,15280002126568,14.79,4,50,AnonymousRoadnl14153349,,12.00,154.00,2.00,43.00,39.00,4.00,4.00,5.00,42.00,34.00,3.00,28.00,3.00,,,,,,,,,,,,,,,65
11254,15280049787711,38.55,4,50,Hogeweyselaan,,45.00,39.00,46.00,45.00,48.00,,73.00,,39.00,,41.00,45.00,,,,,40.00,,,,,,,,47.00,45.00,,17
11256,15280002126577,14.64,4,50,AnonymousRoadnl14153348,,35.00,35.00,32.00,34.00,40.00,34.00,44.00,34.00,40.00,41.00,38.00,37.00,41.00,,,,,,,,,,,,,,,264
11257,15280051006170,78.08,4,50,Hogeweyselaan,,40.00,53.00,48.00,49.00,36.00,43.00,52.00,46.00,44.00,51.00,36.00,47.00,44.00,,,,,,,,,,,,,,,88
11259,-15280001923696,87.18,4,50,Hogeweyselaan,,50.00,54.00,35.00,54.00,,,,62.00,,,,,,27.00,29.00,5.00,26.00,28.00,32.00,19.00,11.00,,29.00,30.00,13.00,53.00,36,20
11260,15280000285902,10.46,4,50,Muntbergweg,,32.00,23.00,33.00,42.00,17.00,33.00,32.00,28.00,28.00,34.00,27.00,10.00,4.00,,,,,,,,,,,,,,,270
11261,15280001674090,91.85,4,50,Hogeweyselaan,,49.00,48.00,58.00,59.00,47.00,59.00,48.00,68.00,55.00,47.00,,55.00,52.00,,,,49.00,,,,,,,,51.00,52.00,,88
11262,15280001923696,87.18,4,50,Hogeweyselaan,,49.00,46.00,48.00,54.00,45.00,,72.00,,45.00,,46.00,49.00,,56.00,,48.00,,,,,,58.00,,,,,49,16
11263,-15280001923694,75.70,4,50,Hogeweyselaan,,52.00,57.00,55.00,56.00,,,,74.00,103.00,,,,,34.00,40.00,47.00,38.00,30.00,41.00,46.00,33.00,14.00,8.00,65.00,23.00,54.00,30,20
11264,-15280002126580,14.43,4,50,AnonymousRoadnl14153348,,37.00,35.00,36.00,34.00,40.00,34.00,44.00,39.00,36.00,37.00,36.00,34.00,33.00,,,,,,,,,,,,,,,366
11265,-15280051006164,7.29,4,50,Hogeweyselaan,,41.00,40.00,42.00,47.00,39.00,46.00,40.00,60.00,49.00,46.00,,48.00,45.00,,,,55.00,,,,,,,,48.00,53.00,,88
11266,15280001923694,75.70,4,50,Hogeweyselaan,,51.00,47.00,45.00,53.00,48.00,,69.00,18.00,44.00,,52.00,21.00,,49.00,,31.00,,,,,,51.00,,,,,49,15
11269,-15280049569014,80.19,4,50,Hogeweyselaan,,41.00,36.00,44.00,49.00,37.00,49.00,35.00,63.00,47.00,47.00,,50.00,48.00,,,,,,,,,,,,,,,89
11271,-15280000289905,14.07,0,100,Gaasperdammerweg,,87.00,88.00,86.00,93.00,91.00,82.00,79.00,61.00,62.00,81.00,75.00,79.00,81.00,75.00,82.00,86.00,85.00,81.00,87.00,90.00,91.00,100.00,94.00,96.00,97.00,97.00,93,1076
11272,15280049560146,15.18,4,50,Muntbergweg,,46.00,47.00,42.00,52.00,51.00,45.00,46.00,54.00,53.00,49.00,48.00,47.00,41.00,46.00,58.00,37.00,60.00,57.00,52.00,61.00,47.00,47.00,37.00,47.00,42.00,55.00,67,259
11273,15280000289902,14.03,4,50,Muntbergweg,,40.00,28.00,31.00,28.00,28.00,24.00,20.00,21.00,18.00,17.00,20.00,18.00,22.00,22.00,19.00,24.00,18.00,22.00,31.00,42.00,43.00,36.00,47.00,51.00,41.00,41.00,57,372
11274,15280049560147,53.36,4,50,Muntbergweg,,45.00,48.00,44.00,56.00,46.00,31.00,44.00,54.00,46.00,47.00,48.00,49.00,27.00,50.00,59.00,31.00,44.00,57.00,52.00,61.00,45.00,49.00,43.00,47.00,42.00,55.00,53,260
11277,-15280002284902,4.24,0,100,Gaasperdammerweg,,87.00,89.00,86.00,93.00,91.00,83.00,79.00,61.00,62.00,81.00,77.00,79.00,81.00,77.00,82.00,87.00,84.00,81.00,89.00,90.00,91.00,100.00,95.00,98.00,104.00,97.00,94,1077
11278,-15280002284900,178.37,0,100,Gaasperdammerweg,,81.00,81.00,82.00,79.00,83.00,87.00,80.00,80.00,78.00,72.00,76.00,78.00,78.00,87.00,87.00,82.00,70.00,66.00,67.00,83.00,85.00,84.00,88.00,80.00,91.00,88.00,94,811
11279,-15280049297557,35.39,0,100,Gaasperdammerweg,,87.00,90.00,86.00,93.00,91.00,80.00,77.00,61.00,62.00,78.00,76.00,77.00,81.00,75.00,84.00,88.00,84.00,76.00,86.00,91.00,90.00,100.00,94.00,96.00,97.00,97.00,94,1072
11280,-15280002284901,27.92,0,100,Gaasperdammerweg,,79.00,77.00,78.00,77.00,76.00,78.00,75.00,78.00,75.00,74.00,75.00,82.00,78.00,83.00,81.00,75.00,70.00,59.00,66.00,77.00,79.00,85.00,84.00,80.00,93.00,90.00,89,768
11281,-15280000289912,14.31,0,100,Gaasperdammerweg,,78.00,77.00,76.00,77.00,76.00,78.00,75.00,79.00,72.00,74.00,76.00,82.00,78.00,83.00,82.00,73.00,70.00,59.00,66.00,74.00,79.00,85.00,84.00,80.00,92.00,90.00,89,760
11282,15280000289903,111.45,4,50,Muntbergweg,,20.00,14.00,14.00,26.00,15.00,14.00,8.00,9.00,10.00,12.00,8.00,6.00,8.00,16.00,15.00,11.00,15.00,12.00,23.00,40.00,21.00,12.00,20.00,42.00,29.00,46.00,40,368
11285,-15280049297558,12.63,0,100,Gaasperdammerweg,,87.00,89.00,86.00,93.00,91.00,82.00,78.00,61.00,62.00,79.00,77.00,77.00,81.00,75.00,82.00,86.00,84.00,81.00,86.00,90.00,91.00,100.00,95.00,96.00,98.00,97.00,94,1076
11286,15280000289899,13.69,4,50,Muntbergweg,,46.00,47.00,42.00,46.00,51.00,48.00,46.00,54.00,53.00,49.00,48.00,44.00,41.00,46.00,59.00,40.00,60.00,57.00,52.00,61.00,54.00,47.00,36.00,47.00,42.00,53.00,67,259
11289,15280002284484,218.41,2,70,Gooiseweg,,71.00,63.00,71.00,77.00,73.00,73.00,83.00,76.00,75.00,64.00,73.00,70.00,73.00,82.00,68.00,72.00,74.00,91.00,78.00,73.00,71.00,71.00,85.00,68.00,70.00,72.00,67,161
11290,-15280049391546,9.90,2,70,Gooiseweg,,41.00,5.00,17.00,12.00,6.00,3.00,8.00,11.00,3.00,11.00,10.00,4.00,3.00,8.00,10.00,11.00,71.00,69.00,71.00,79.00,65.00,67.00,65.00,94.00,56.00,49.00,54,259
11291,15280049391552,9.87,2,60,Gooiseweg,,68.00,63.00,70.00,74.00,64.00,66.00,76.00,75.00,73.00,66.00,70.00,67.00,71.00,80.00,62.00,69.00,72.00,97.00,78.00,70.00,66.00,66.00,78.00,74.00,68.00,70.00,66,161
11301,15280002637674,5.38,2,60,Gooiseweg,,68.00,63.00,70.00,74.00,64.00,66.00,76.00,75.00,74.00,66.00,70.00,67.00,71.00,80.00,62.00,67.00,72.00,97.00,78.00,70.00,67.00,66.00,78.00,74.00,68.00,70.00,65,161
11302,-15280001178049,25.66,2,70,Gooiseweg,,33.00,6.00,14.00,6.00,8.00,5.00,6.00,12.00,3.00,17.00,6.00,9.00,6.00,18.00,4.00,10.00,65.00,63.00,69.00,78.00,64.00,60.00,65.00,93.00,55.00,47.00,54,259
11304,15280001178073,14.56,2,60,Gooiseweg,,67.00,60.00,70.00,74.00,64.00,66.00,76.00,75.00,74.00,66.00,70.00,67.00,68.00,80.00,62.00,65.00,67.00,97.00,78.00,69.00,66.00,66.00,78.00,74.00,68.00,70.00,64,161
11311,-15280002637662,4.53,2,70,Gooiseweg,,37.00,5.00,17.00,12.00,7.00,3.00,7.00,11.00,7.00,18.00,9.00,7.00,5.00,17.00,8.00,9.00,71.00,69.00,71.00,78.00,64.00,60.00,65.00,94.00,55.00,49.00,54,259
11330,-15280001383447,53.91,4,50,AnonymousRoadnl12153247,,25.00,35.00,,,37.00,,6.00,9.00,5.00,16.00,,46.00,,59.00,41.00,,,22.00,66.00,28.00,,124.00,4.00,7.00,,,16,36
11331,-15280001383440,59.57,4,50,AnonymousRoadnl14154836,,25.00,,28.00,28.00,,27.00,21.00,,24.00,23.00,23.00,,36.00,59.00,67.00,26.00,,45.00,,,21.00,124.00,,,,,,30
11332,15280001383437,37.40,4,50,Gooiseweg,,7.00,3.00,33.00,5.00,9.00,5.00,2.00,11.00,5.00,18.00,3.00,31.00,3.00,4.00,22.00,28.00,13.00,7.00,3.00,32.00,3.00,18.00,30.00,25.00,3.00,20.00,10,132
11333,15280049540723,24.77,2,50,AnonymousRoadnl12153247,,22.00,21.00,11.00,4.00,69.00,60.00,10.00,3.00,7.00,3.00,3.00,3.00,2.00,11.00,41.00,8.00,30.00,22.00,22.00,28.00,13.00,31.00,44.00,43.00,10.00,12.00,38,97
11334,15280049536846,101.96,2,130,AnonymousRoadnl12153249,,86.00,,112.00,111.00,87.00,80.00,92.00,81.00,84.00,78.00,83.00,,,94.00,82.00,,82.00,84.00,147.00,83.00,,,,91.00,,,,66
11335,15280049540722,45.43,2,100,AnonymousRoadnl12153247,,46.00,53.00,6.00,35.00,69.00,4.00,23.00,30.00,5.00,7.00,12.00,4.00,3.00,4.00,23.00,5.00,9.00,38.00,4.00,42.00,14.00,49.00,56.00,64.00,44.00,33.00,60,97
11336,15280001321424,184.86,0,100,Gaasperdammerweg,,87.00,92.00,96.00,88.00,90.00,95.00,89.00,87.00,87.00,91.00,89.00,93.00,92.00,94.00,90.00,97.00,89.00,97.00,88.00,103.00,92.00,89.00,95.00,113.00,98.00,94.00,96,488
11337,-15280000286277,208.86,0,100,Gaasperdammerweg,,98.00,103.00,98.00,98.00,98.00,70.00,68.00,13.00,64.00,57.00,84.00,81.00,92.00,90.00,86.00,86.00,86.00,88.00,87.00,100.00,102.00,103.00,106.00,108.00,103.00,84.00,88,915
11338,15280051036762,44.31,4,45,AnonymousRoadnl14154829,,6.00,,3.00,4.00,3.00,5.00,2.00,4.00,5.00,3.00,2.00,3.00,23.00,9.00,6.00,9.00,24.00,4.00,11.00,31.00,,,35.00,,,13.00,18,78
11339,-15280051036758,36.01,4,50,Langbroekdreef,,11.00,5.00,6.00,28.00,21.00,32.00,,15.00,1.00,,10.00,16.00,6.00,4.00,,28.00,3.00,8.00,4.00,,,10.00,,5.00,,,,50
11340,15280051036756,103.66,4,50,Langbroekdreef,,37.00,30.00,42.00,,33.00,,47.00,28.00,36.00,57.00,,35.00,51.00,46.00,35.00,41.00,39.00,32.00,44.00,49.00,,,42.00,,,60.00,57,69
11341,15280002553732,92.71,2,100,AnonymousRoadnl12153247,,68.00,67.00,45.00,75.00,69.00,3.00,37.00,26.00,5.00,4.00,4.00,4.00,4.00,4.00,17.00,4.00,4.00,50.00,8.00,56.00,35.00,69.00,79.00,64.00,78.00,61.00,84,97
11342,15280051036761,103.43,4,50,Gooiseweg,,6.00,5.00,5.00,6.00,7.00,5.00,4.00,5.00,6.00,8.00,4.00,7.00,5.00,4.00,7.00,5.00,6.00,6.00,6.00,6.00,24.00,28.00,10.00,6.00,30.00,9.00,11,159
11343,15280049802860,45.30,2,130,AnonymousRoadnl12153249,,88.00,,120.00,97.00,89.00,85.00,92.00,80.00,85.00,79.00,83.00,,,96.00,85.00,,84.00,87.00,91.00,84.00,,,,91.00,,,87,89
11344,-15280051036776,18.67,4,50,Gooiseweg,,37.00,40.00,11.00,17.00,5.00,48.00,35.00,16.00,34.00,37.00,47.00,31.00,14.00,45.00,11.00,54.00,48.00,6.00,48.00,43.00,34.00,124.00,44.00,40.00,48.00,35.00,26,178
11345,-15280051040368,337.99,0,100,Gaasperdammerweg,,99.00,101.00,97.00,97.00,96.00,74.00,30.00,13.00,50.00,54.00,90.00,70.00,99.00,97.00,92.00,94.00,92.00,97.00,94.00,102.00,102.00,102.00,106.00,105.00,108.00,83.00,83,912
11346,-15280000286943,14.06,2,70,Gooiseweg,,33.00,40.00,29.00,36.00,37.00,35.00,36.00,35.00,30.00,39.00,31.00,34.00,36.00,41.00,38.00,38.00,36.00,38.00,41.00,43.00,49.00,36.00,35.00,34.00,39.00,36.00,32,200
11347,-15280000286276,9.40,0,100,Gaasperdammerweg,,99.00,101.00,98.00,98.00,98.00,73.00,56.00,15.00,61.00,64.00,90.00,84.00,97.00,93.00,92.00,90.00,88.00,88.00,89.00,102.00,100.00,103.00,105.00,107.00,103.00,85.00,88,914
11348,-15280000286945,37.62,2,70,Gooiseweg,,32.00,28.00,29.00,24.00,40.00,18.00,37.00,40.00,40.00,25.00,31.00,38.00,42.00,29.00,40.00,27.00,33.00,42.00,35.00,39.00,41.00,,26.00,49.00,41.00,39.00,31,255
11349,15280049290510,174.57,2,130,AnonymousRoadnl14154836,,66.00,69.00,66.00,68.00,65.00,62.00,58.00,46.00,51.00,23.00,67.00,60.00,73.00,67.00,70.00,69.00,72.00,70.00,,79.00,66.00,124.00,66.00,,64.00,,68,141
11350,15280049536844,110.68,2,130,AnonymousRoadnl12153249,,86.00,,,83.00,86.00,83.00,,82.00,118.00,77.00,83.00,,,93.00,82.00,,84.00,87.00,147.00,83.00,,,,91.00,,,,42
11351,15280000287429,206.47,4,50,Langbroekdreef,,47.00,,50.00,,45.00,,50.00,55.00,51.00,77.00,71.00,48.00,67.00,52.00,50.00,58.00,39.00,66.00,54.00,49.00,50.00,,55.00,,,86.00,67,65
11352,-15280051036759,93.31,4,50,Langbroekdreef,,17.00,42.00,9.00,4.00,3.00,5.00,6.00,11.00,12.00,7.00,6.00,4.00,4.00,36.00,26.00,35.00,43.00,20.00,27.00,31.00,,31.00,48.00,33.00,,38.00,44,128
11353,15280001383434,38.12,2,50,AnonymousRoadnl12154838,,39.00,41.00,41.00,42.00,41.00,33.00,48.00,40.00,49.00,44.00,41.00,39.00,,41.00,47.00,47.00,46.00,47.00,,44.00,,,36.00,,41.00,,48,111
11356,-15280000287338,8.78,2,50,AnonymousRoadnl12154838,,33.00,31.00,33.00,42.00,41.00,33.00,45.00,45.00,49.00,44.00,38.00,42.00,48.00,50.00,30.00,26.00,46.00,47.00,56.00,48.00,49.00,57.00,27.00,,55.00,45.00,21,179
11357,-15280000286944,36.74,2,70,Gooiseweg,,28.00,36.00,33.00,30.00,9.00,21.00,45.00,26.00,22.00,30.00,28.00,33.00,40.00,50.00,30.00,30.00,34.00,30.00,31.00,52.00,49.00,35.00,34.00,33.00,28.00,41.00,6,200
11358,-15280001383444,19.87,4,50,Gooiseweg,,39.00,27.00,37.00,32.00,40.00,50.00,37.00,41.00,42.00,39.00,43.00,39.00,45.00,34.00,44.00,41.00,44.00,43.00,37.00,40.00,41.00,,48.00,51.00,43.00,44.00,31,143
11359,15280001383446,47.36,2,50,AnonymousRoadnl12154838,,7.00,23.00,6.00,9.00,12.00,33.00,29.00,10.00,2.00,7.00,11.00,5.00,3.00,3.00,8.00,39.00,42.00,10.00,25.00,5.00,34.00,11.00,,,5.00,27.00,7,66
