id,msbase,ms1500,ms1515,ms1530,ms1545,ms1600,ms1615,ms1630,ms1645,ms1700,ms1715,ms1730,ms1745,ms1800,ms1815,ms1830,ms1845,ms1900,ms1915,ms1930,ms1945,ms2000,ms2015,ms2030,ms2045,ms2100,ms2115,speedlimit,frc,streetname,base_hits
647,44,24,18,16,15,41,44,40,20,15,44,37,40,44,21,36,49,47,47,56,50,45,47,45,48,50,47,100,2,AnonymousRoadnl12154721,326
652,52,53,52,58,48,56,57,43,52,48,59,58,59,54,58,59,55,62,61,63,54,54,63,61,59,49,70,100,2,AnonymousRoadnl12155523,435
655,61,60,65,66,60,61,66,58,66,59,65,63,67,64,69,64,65,63,68,67,66,75,66,61,73,50,70,100,2,AnonymousRoadnl12155523,437
658,96,98,98,98,96,99,98,94,101,97,98,100,98,98,102,99,100,102,99,99,100,98,99,102,98,101,101,100,0,Ringweg-Zuid,2242
659,73,74,80,74,78,76,71,69,76,80,75,76,74,80,76,80,74,77,79,74,77,84,78,85,88,72,78,100,2,AnonymousRoadnl12155523,436
660,96,94,99,96,95,97,99,100,99,98,97,101,103,98,101,98,96,97,99,102,102,96,101,101,102,101,100,100,0,Ringweg-Zuid,2343
661,80,80,78,84,76,78,80,77,79,82,83,80,87,82,84,83,81,83,82,83,89,87,86,77,90,82,84,130,2,AnonymousRoadnl12154736,583
664,92,93,94,94,89,89,93,96,95,92,94,100,99,94,98,97,92,94,96,98,101,95,100,101,99,100,98,100,0,Ringweg-Zuid,2929
777,95,97,97,95,97,99,96,94,101,96,99,99,96,99,102,99,100,100,99,98,98,99,98,99,99,101,100,100,0,Ringweg-Zuid,2679
779,95,97,96,95,97,99,96,93,101,96,98,98,96,99,102,99,100,99,100,97,99,99,98,99,99,102,100,100,0,Ringweg-Zuid,2679
782,94,96,94,97,90,92,95,97,98,92,95,100,100,95,98,98,96,95,97,96,101,96,101,101,99,100,99,100,0,Ringweg-Zuid,2927
787,95,97,97,94,97,98,96,94,100,96,98,98,96,99,102,99,100,99,99,98,99,99,95,99,99,102,100,100,0,Ringweg-Zuid,2678
788,95,96,96,94,97,98,97,93,100,96,99,98,96,99,100,99,100,99,99,97,99,99,96,99,99,99,99,100,0,Ringweg-Zuid,2678
793,93,93,94,95,89,92,94,96,96,93,94,100,99,94,98,98,95,96,97,97,101,95,101,101,99,100,98,100,0,Ringweg-Zuid,2929
1055,18,18,16,8,8,31,22,14,46,14,15,17,37,27,22,14,16,32,31,29,20,29,42,32,32,33,47,50,4,Julianaplein,205
1059,22,32,9,42,19,50,34,15,9,22,35,46,47,32,45,42,37,79,47,15,39,31,49,,30,44,38,50,4,Julianaplein,91
1062,26,39,9,42,,58,47,24,,22,35,46,47,32,45,42,37,87,59,42,21,44,49,,30,44,38,50,4,Julianaplein,81
1068,26,42,36,38,,3,40,24,,10,,31,37,8,5,36,33,46,45,30,41,31,40,49,47,44,37,50,4,Julianaplein,72
1078,26,35,24,28,,31,26,24,25,21,28,46,47,16,28,23,28,35,33,25,32,36,40,48,32,39,38,50,4,Julianaplein,216
1107,24,28,8,18,28,33,25,24,21,23,14,24,35,19,27,27,,25,23,23,28,36,26,23,,24,32,50,4,Julianaplein,84
1108,33,33,23,27,29,36,36,26,29,33,25,31,53,29,33,34,108,39,35,42,38,43,39,28,,47,42,50,4,Hugo de Vrieslaan,126
1109,25,39,9,42,19,58,47,24,,22,35,46,47,32,45,42,37,87,59,42,39,44,49,,30,44,38,50,4,Julianaplein,87
1110,29,28,8,8,14,31,18,27,46,15,14,31,44,32,29,20,34,35,35,32,33,35,39,38,32,38,35,50,4,Julianaplein,207
1115,42,36,34,35,38,49,49,45,36,39,39,46,60,35,42,43,126,48,50,49,59,42,52,43,43,64,42,50,4,Hugo de Vrieslaan,118
1116,47,53,52,55,,,47,88,,52,,,52,53,51,32,50,62,44,40,50,46,54,51,63,56,38,50,4,Hugo de Vrieslaan,88
1117,44,44,40,40,38,43,48,45,39,39,40,48,58,38,40,43,124,47,51,45,59,35,51,47,47,63,43,50,4,Hugo de Vrieslaan,119
1118,47,43,47,48,,,39,52,,53,,,48,48,53,34,49,59,44,42,46,48,55,52,61,61,34,50,4,Hugo de Vrieslaan,93
1119,38,43,43,31,,,27,40,,52,,,32,43,44,36,40,49,45,30,38,46,50,34,55,37,58,50,4,Hugo de Vrieslaan,94
1121,25,39,9,42,,58,47,24,,22,35,46,47,32,45,42,37,87,59,42,21,44,49,,30,44,38,50,4,Julianaplein,81
1122,35,42,23,21,19,28,,,,33,41,,,,,27,108,41,,,,,,,,62,41,50,4,Hugo de Vrieslaan,44
1123,26,33,8,20,28,36,28,23,23,31,24,28,35,18,24,21,,25,23,34,30,38,27,27,,25,40,50,4,Julianaplein,83
1124,29,51,38,43,,24,39,24,,12,,27,37,6,24,36,37,52,42,30,42,31,41,46,47,46,31,50,4,Hugo de Vrieslaan,76
1125,37,53,40,43,,24,40,24,,42,,19,50,43,38,35,42,52,42,34,44,47,48,46,47,47,31,50,4,Hugo de Vrieslaan,81
1128,41,53,45,49,,,45,24,,41,,,50,45,44,33,42,58,42,39,45,47,55,47,54,51,31,50,4,Hugo de Vrieslaan,80
1130,24,35,5,4,15,17,18,20,18,26,26,28,,23,28,24,28,86,31,25,26,32,42,,32,27,,50,4,Julianaplein,123
1131,39,33,23,21,33,42,44,40,33,37,44,41,53,35,38,39,110,43,42,45,48,43,45,39,39,62,46,50,4,Hugo de Vrieslaan,119
1132,45,53,50,51,,,47,24,,48,,,52,54,50,33,50,60,43,40,51,46,55,48,63,53,40,50,4,Hugo de Vrieslaan,87
1133,42,36,36,27,37,48,48,45,38,39,44,45,60,35,42,45,126,47,49,50,54,43,52,42,39,64,42,50,4,Hugo de Vrieslaan,118
1155,72,76,76,77,74,73,72,75,72,75,76,78,79,76,76,72,69,77,74,77,73,79,79,86,79,75,72,80,2,Gooiseweg,668
1158,69,75,77,75,72,75,71,76,67,74,74,74,24,14,20,16,41,37,70,71,71,82,75,70,72,76,79,80,2,Gooiseweg,491
1322,45,46,45,43,,,,39,,54,,,23,47,41,36,43,48,44,33,43,44,50,26,55,37,59,50,4,Hugo de Vrieslaan,64
1325,48,50,51,50,,,,48,,46,,,36,48,52,39,44,50,44,49,46,48,54,51,54,41,59,50,4,Hugo de Vrieslaan,65
1326,40,46,32,41,27,26,35,47,36,35,43,40,56,38,44,38,74,45,48,48,57,22,48,24,42,56,43,50,4,Hugo de Vrieslaan,118
1327,46,47,45,50,,,,43,,54,,,34,48,49,39,44,48,44,41,45,46,50,47,55,40,59,50,4,Hugo de Vrieslaan,65
1331,41,39,,,,62,,,,51,,,,33,42,47,34,37,46,49,48,47,49,52,43,48,47,50,2,Wibautstraat,34
1337,39,45,38,41,28,36,50,50,31,33,42,30,49,37,46,45,53,45,47,48,57,20,46,,42,55,43,50,4,Hugo de Vrieslaan,95
1431,31,22,11,23,28,18,33,30,28,31,31,33,30,32,27,45,39,25,42,31,26,33,35,28,33,11,41,50,2,Mr. Treublaan,194
1348,41,45,35,41,29,42,51,51,34,45,42,46,49,37,42,45,23,45,47,28,58,20,44,,42,55,44,50,4,Hugo de Vrieslaan,95
1351,50,49,55,52,,,,50,,49,,,38,55,56,35,47,51,43,52,51,51,55,59,54,42,59,50,4,Hugo de Vrieslaan,65
1352,47,52,48,46,42,54,58,59,40,51,51,52,55,44,48,55,23,47,52,19,56,20,48,,44,73,44,50,4,Hugo de Vrieslaan,94
1353,45,47,44,44,34,50,52,57,36,45,48,48,53,40,44,55,23,45,48,19,57,20,46,,44,60,44,50,4,Hugo de Vrieslaan,95
1356,75,82,78,79,78,78,80,79,76,81,78,79,79,78,85,77,84,78,77,78,77,86,85,94,87,83,75,80,2,Gooiseweg,660
1357,51,48,60,52,,,,50,,50,,,39,55,56,35,48,44,37,54,51,51,56,59,54,47,59,50,4,Hugo de Vrieslaan,65
1358,47,52,48,46,42,54,47,60,38,51,51,52,58,42,48,53,23,48,52,19,55,20,55,,44,73,42,50,4,Hugo de Vrieslaan,94
1367,67,74,75,75,72,70,76,76,75,71,72,68,10,11,12,6,17,12,55,63,70,78,69,71,71,71,79,80,2,Gooiseweg,497
1368,39,30,41,44,42,48,37,29,17,24,48,42,49,39,42,47,41,32,43,19,55,20,47,,35,72,43,50,4,Hugo de Vrieslaan,95
1369,21,10,19,20,,,,42,,13,,,14,17,13,17,17,36,21,30,25,18,37,12,48,16,45,50,4,Hugo de Vrieslaan,65
1377,66,74,73,75,73,70,73,75,75,70,72,66,9,11,10,10,12,11,23,63,70,76,69,71,67,71,72,80,2,Gooiseweg,495
1378,75,82,77,78,77,78,80,78,79,80,76,80,79,77,84,73,85,77,79,77,79,87,80,88,82,80,73,80,2,Gooiseweg,659
1387,76,77,74,31,68,80,72,75,79,80,78,77,80,78,81,80,80,79,72,84,77,81,75,81,80,83,73,70,0,E35,739
1388,94,95,93,94,94,93,95,97,100,96,98,98,99,97,97,98,99,96,95,101,97,98,101,99,96,100,96,100,0,Ringweg-Zuid,2175
1432,41,27,29,34,21,31,26,34,28,34,28,26,26,32,22,48,39,25,42,34,26,23,35,28,59,14,45,50,4,Vrijheidslaan,122
1433,32,22,9,23,20,15,33,35,28,31,28,33,30,38,32,48,38,36,42,54,53,45,30,38,61,36,50,50,2,Mr. Treublaan,194
1434,25,33,3,3,3,3,5,4,7,34,40,,23,24,30,43,40,46,34,42,36,31,44,53,33,33,23,50,2,Mr. Treublaan,202
1436,28,31,7,3,3,6,18,12,3,37,38,,23,32,28,37,32,35,34,28,27,25,4,46,32,34,31,50,2,Mr. Treublaan,202
1437,30,32,18,21,18,30,6,35,29,9,38,41,37,37,,39,42,37,7,34,24,24,27,,8,20,34,50,2,Amsteldijk,210
1389,71,62,80,78,119,71,76,62,75,72,,93,75,79,81,,69,87,,92,65,80,119,61,86,61,,70,0,AnonymousRoadnl10130601,116
1390,54,55,62,65,68,56,56,63,55,54,53,55,62,55,63,58,60,,,,61,,,12,,,60,50,4,Joan Muyskenweg,67
1391,53,,66,,60,,71,72,35,,57,57,,59,72,50,55,,,62,,,42,,,,,50,4,Joan Muyskenweg,72
1392,50,,,,,,,,52,,,,,,66,,,,,,,,,,,,53,60,4,Amsteldijk Noord,13
1393,53,,,59,,,51,,,,,,,85,,,51,,,48,49,,,,56,50,,60,4,Amsteldijk Noord,15
1394,53,,,47,,,51,,,,,,,52,,,55,,,51,48,,,,57,53,,60,4,Amsteldijk Noord,15
1395,50,,,,,,,,63,,,,,53,70,,,,,,,,,,,,54,60,4,Amsteldijk Noord,13
1396,49,,,,,,,,61,,,,,,70,,,,,,,,,,,,55,60,4,Amsteldijk Noord,13
1397,50,,,56,,,50,,,,,,,,,,54,,,49,44,,,,58,53,,60,4,Amsteldijk Noord,15
1400,33,25,34,31,33,24,30,31,26,35,30,33,32,36,29,42,36,29,31,32,28,30,37,30,40,34,39,50,2,Mr. Treublaan,192
1402,43,27,3,5,32,3,3,3,3,4,35,,44,45,42,48,46,49,43,41,50,47,50,49,42,50,42,50,2,Mr. Treublaan,203
1416,26,33,3,2,6,8,7,4,3,18,41,,37,,,,,,,,,,,,,,,50,2,Mr. Treublaan,200
1423,37,31,4,12,33,8,6,5,4,9,40,,42,,,,,,,,,,,,,,,50,2,Mr. Treublaan,203
1424,32,26,26,21,23,13,33,28,26,33,30,33,24,32,27,42,39,25,37,30,24,37,37,28,24,11,39,50,2,Mr. Treublaan,193
1426,36,7,23,4,22,15,13,35,32,19,29,36,30,30,33,48,39,25,42,34,24,23,30,37,18,13,46,50,2,Vrijheidslaan,155
1428,28,32,22,21,18,33,6,20,29,9,32,41,36,37,,39,42,23,7,34,13,23,27,,8,20,33,50,2,Amsteldijk,210
1429,37,15,29,34,24,21,13,39,26,34,31,34,18,28,27,48,39,25,38,42,48,33,30,37,35,40,46,50,4,Vrijheidslaan,121
1438,25,29,7,3,4,10,14,12,3,37,37,,23,35,28,37,32,32,34,28,27,20,4,46,32,32,32,50,2,Mr. Treublaan,203
1439,30,31,3,2,3,2,20,5,6,36,38,,23,31,30,39,38,42,34,35,34,41,20,47,33,35,30,50,2,Mr. Treublaan,202
1440,29,31,6,2,2,3,20,12,3,37,38,,23,32,28,37,32,41,34,34,32,41,4,46,32,34,30,50,2,Mr. Treublaan,202
1444,23,30,3,8,3,10,13,12,4,35,33,,20,37,9,34,29,20,35,26,25,10,4,13,25,32,31,50,2,Vrijheidslaan,120
1445,20,7,5,,5,21,2,41,7,30,10,,3,7,,11,33,,4,14,18,9,,15,25,13,44,50,2,Amsteldijk,227
1448,36,37,35,35,29,26,21,38,29,10,43,45,39,45,,,45,40,48,31,41,31,42,,36,19,42,50,2,Amsteldijk,177
1451,13,12,2,6,3,12,27,5,6,15,9,,18,,,,,,,,,,,,,,,50,4,Vrijheidslaan,87
1459,37,,,43,,,46,,,,,,,,,,49,,,41,45,,,,54,43,,60,4,Amsteldijk Noord,15
1460,37,,,,,,,,55,,,,,,45,,,,,,,,,,,,48,60,4,Amsteldijk Noord,13
1486,44,49,47,47,47,41,50,47,45,47,52,51,50,46,50,50,42,46,45,50,52,50,49,54,45,51,45,50,2,Wibautstraat,470
1487,41,9,13,41,40,42,45,44,41,41,47,45,46,47,46,41,47,42,36,43,40,44,41,46,44,45,45,50,2,Wibautstraat,493
1495,43,7,30,44,43,43,43,43,45,41,46,44,47,44,47,42,44,40,42,48,50,48,49,56,46,44,47,50,2,Wibautstraat,489
1608,44,5,3,3,26,3,4,4,3,5,31,,48,53,43,52,46,48,47,42,47,55,50,38,49,57,42,50,2,Mr. Treublaan,204
1609,12,3,6,23,15,16,25,19,37,32,22,30,17,3,31,42,21,25,6,25,11,23,15,30,22,11,8,50,2,Mr. Treublaan,190
1612,29,30,20,26,36,20,33,29,32,36,26,33,27,35,33,42,36,24,29,25,24,26,37,35,24,31,30,50,2,Mr. Treublaan,192
1613,44,20,3,2,26,4,3,3,2,13,35,,45,53,43,52,48,49,45,42,48,55,50,38,49,56,42,50,2,Mr. Treublaan,203
1615,21,17,29,32,15,19,26,32,26,11,16,32,20,21,27,42,28,25,25,35,19,26,15,38,34,25,33,50,2,Mr. Treublaan,189
1617,30,21,30,2,30,16,34,32,26,11,26,25,35,26,40,48,47,25,34,37,34,32,24,38,51,32,39,50,2,Mr. Treublaan,186
1620,16,9,6,30,13,13,4,20,33,25,13,23,17,5,29,42,9,22,4,27,4,25,15,29,20,11,25,50,2,Mr. Treublaan,190
1627,99,99,100,100,100,101,102,101,99,101,99,99,101,101,101,102,101,101,102,101,100,102,103,100,103,104,102,100,0,A9,1962
1680,49,51,63,62,,60,51,36,,48,58,46,60,59,51,66,47,,,,44,51,,,54,53,63,50,3,Muiderlaan,34
1681,53,51,,61,39,81,71,53,,,39,54,,,47,59,58,,62,49,54,56,,52,56,54,55,50,3,Muiderlaan,34
1696,54,64,,65,,65,72,57,46,41,30,97,43,41,45,66,55,,69,62,56,49,,58,61,54,65,50,3,Muiderlaan,51
1697,51,47,69,67,35,64,60,60,,50,42,50,67,65,52,66,60,,39,,48,54,,,59,55,64,50,3,Muiderlaan,51
1717,32,,28,40,37,41,34,50,,39,34,35,19,,36,28,40,39,44,37,52,41,43,44,39,35,,50,3,IJburglaan,60
1718,18,,26,20,37,34,25,54,,44,15,18,20,,35,8,11,32,18,18,44,20,43,45,37,16,,50,3,IJburglaan,62
1719,36,,31,40,37,41,42,50,,42,43,45,19,,36,42,47,42,44,37,52,43,43,44,39,37,,50,3,IJburglaan,60
1722,43,47,48,45,49,51,46,,47,38,45,44,42,30,40,54,36,,,,31,37,10,47,41,,,50,3,IJburglaan,52
1723,34,,28,40,37,41,42,50,,39,41,45,19,,36,34,40,42,44,37,52,43,43,44,39,35,,50,3,IJburglaan,59
1724,43,47,45,47,46,52,44,,38,36,45,44,44,40,27,54,14,,,,29,42,33,39,42,,,50,3,IJburglaan,51
1728,44,47,48,45,48,51,48,,44,39,44,44,43,36,40,53,36,,,,28,37,33,44,41,,,50,3,IJburglaan,52
1742,22,12,34,44,34,39,26,,8,13,36,19,20,19,43,9,20,,,36,,42,,51,23,,,50,3,IJburglaan,60
1743,26,,44,34,38,25,40,57,,43,18,42,18,29,45,26,36,39,22,29,51,38,43,45,42,39,,50,3,IJburglaan,67
1746,37,43,39,44,43,45,44,,45,38,39,36,24,30,34,37,36,,,36,,45,7,49,39,,,50,3,IJburglaan,52
1756,44,44,56,47,48,52,24,,33,31,43,45,47,35,41,51,29,,,41,,42,,50,37,,,50,3,IJburglaan,59
1764,43,,65,48,40,38,50,50,,47,48,75,42,46,58,42,49,48,37,42,54,53,55,43,37,39,43,50,3,IJburglaan,69
1767,31,,,,19,38,37,34,,,,34,40,,,,,,27,34,,21,,,36,,,50,4,Hoofdenburgsingel,18
1768,29,18,27,,25,29,,,,32,,,,40,,40,,39,,28,28,28,34,,,,27,50,4,Hoofdenburgsingel,28
1769,48,,,,,,,,57,,,,,,60,,,,,,,,,,,,47,60,4,Amsteldijk Noord,13
1770,50,,,56,,,47,,,,,,,,,,51,,,50,50,,,,37,53,,60,4,Amsteldijk Noord,14
1771,45,,,50,,,45,,,,,,,,,,52,,,47,46,,,,45,47,,60,4,Amsteldijk Noord,14
1772,37,,,,,,,,49,,,,,,42,,,,,,,,,,,,50,60,4,Amsteldijk Noord,14
1809,31,34,11,2,24,33,36,34,29,23,33,30,44,33,33,16,31,26,30,34,42,46,32,47,20,32,,50,4,Ferdinand Bolstraat,76
1810,30,,,31,30,37,35,20,42,,30,28,9,27,38,33,35,24,42,,25,31,47,23,44,,32,50,4,Ferdinand Bolstraat,63
1812,29,,,29,28,26,35,21,41,,27,26,19,25,39,26,34,24,18,,21,24,37,26,37,,32,50,4,Cornelis Troostplein,62
1814,32,,,31,25,37,33,15,42,,29,28,9,28,38,32,34,24,42,,25,13,47,23,44,,26,50,4,Ferdinand Bolstraat,61
1820,31,34,9,8,22,32,36,32,29,25,34,30,44,33,33,15,31,27,30,34,42,50,28,47,20,32,,50,4,Ferdinand Bolstraat,75
1821,31,34,9,8,22,32,36,32,26,35,34,29,44,33,33,11,33,27,30,34,41,50,27,44,20,32,,50,4,Ferdinand Bolstraat,75
1822,32,,,28,21,37,33,15,42,,28,32,9,30,38,32,35,24,42,,25,8,47,24,44,,26,50,4,Ferdinand Bolstraat,62
1827,28,36,20,,24,36,36,29,29,22,26,26,24,25,28,23,28,25,31,32,41,32,32,29,20,32,,50,4,Cornelis Troostplein,80
1842,29,,,34,34,24,43,21,45,7,27,29,19,25,38,36,34,24,22,,,20,34,31,37,,36,50,4,Ferdinand Bolstraat,78
1930,31,32,21,38,32,19,29,25,29,30,24,33,19,37,39,30,26,24,33,32,33,35,33,30,30,34,39,50,4,Ferdinand Bolstraat,180
1873,17,12,21,13,8,7,20,10,18,6,20,26,8,7,10,10,30,27,18,20,17,32,5,28,29,34,23,50,4,Scheldestraat,177
1874,23,19,31,11,22,33,36,31,26,27,28,29,,32,22,25,23,24,22,19,9,11,29,18,19,15,20,50,4,Scheldestraat,173
1875,25,17,19,25,22,32,36,18,29,,32,24,36,,20,14,32,17,,,23,,20,,51,27,20,50,4,Churchill-Laan,74
1876,10,10,21,7,16,6,5,5,14,4,6,6,11,10,7,8,10,20,7,14,9,22,7,28,28,34,17,50,4,Scheldestraat,174
1877,26,25,30,27,24,36,32,34,23,22,,28,37,32,36,25,33,32,29,19,,39,31,31,20,32,19,50,4,Scheldestraat,178
1878,43,51,42,49,47,45,48,34,19,39,42,40,41,46,50,42,51,39,57,47,34,17,48,56,64,50,49,50,4,Churchill-Laan,76
1881,29,35,21,34,32,19,14,26,19,29,27,30,22,35,26,37,27,27,35,24,38,41,32,28,29,23,33,50,4,Scheldestraat,187
1882,13,19,30,8,17,23,33,24,15,28,23,7,,7,18,16,9,8,21,19,9,10,13,16,20,28,19,50,4,Scheldestraat,167
1883,34,48,35,43,33,17,41,34,19,37,42,37,36,31,36,38,41,36,34,39,34,17,44,46,38,41,39,50,4,Churchill-Laan,77
1884,41,53,35,26,31,44,18,30,23,39,,36,45,27,47,40,45,26,30,40,54,45,44,,41,49,44,50,4,Muzenplein,82
1885,41,53,42,26,30,39,18,30,29,41,,36,43,27,47,40,45,36,36,40,50,45,44,,41,48,47,50,4,Churchill-Laan,80
1888,41,55,41,26,35,42,18,30,32,44,,36,44,30,51,40,44,37,40,40,41,45,44,,42,26,47,50,4,Churchill-Laan,82
1891,40,60,36,26,35,42,18,30,31,44,,40,44,45,53,38,30,36,40,49,46,44,33,,36,36,49,50,4,Churchill-Laan,82
1892,14,11,20,25,19,20,15,19,9,7,,18,13,13,12,18,11,24,9,36,25,13,13,,19,11,22,50,4,Churchill-Laan,82
1894,42,52,15,49,47,42,44,33,19,42,42,41,42,47,52,17,51,31,54,39,34,,45,51,53,48,49,50,4,Churchill-Laan,71
1895,10,10,30,8,8,12,22,18,7,28,20,5,,5,18,6,7,24,20,19,9,10,13,16,20,28,19,50,4,Scheldestraat,164
1896,35,45,21,33,35,19,18,23,19,29,25,37,33,33,22,32,26,33,35,39,42,42,47,41,31,23,47,50,4,Scheldestraat,184
1898,35,45,21,45,35,28,27,25,20,27,27,37,25,35,25,32,23,33,33,39,40,43,45,39,31,23,47,50,4,Ferdinand Bolstraat,181
1899,43,47,15,47,48,38,42,29,19,42,40,35,45,47,51,,48,25,52,45,34,,51,45,50,48,46,50,4,Muzenplein,69
1901,42,47,15,47,48,39,41,29,19,43,40,41,45,48,51,,48,28,52,41,34,,45,52,49,48,47,50,4,Muzenplein,69
1902,30,37,21,34,35,19,14,22,19,31,28,38,22,35,18,37,26,31,35,21,43,41,39,41,31,23,47,50,4,Scheldestraat,187
1903,42,47,15,47,48,40,40,32,19,43,39,41,44,48,51,,48,30,53,39,34,,44,50,49,48,47,50,4,Churchill-Laan,68
1904,33,27,44,31,35,26,27,26,34,13,32,37,,28,37,25,32,24,32,34,9,37,31,29,25,38,33,50,4,Ferdinand Bolstraat,150
1905,33,41,21,38,32,32,26,20,30,22,27,37,13,36,39,27,27,25,33,32,38,40,38,32,31,23,53,50,4,Ferdinand Bolstraat,177
1906,33,23,44,33,31,28,27,26,29,13,32,33,,26,37,25,30,24,33,34,9,37,31,30,25,38,33,50,4,Ferdinand Bolstraat,149
1909,33,40,21,36,32,30,26,21,30,25,27,35,18,36,39,25,17,22,32,32,35,40,33,38,30,32,53,50,4,Ferdinand Bolstraat,178
1914,19,19,29,14,13,12,8,18,26,26,20,16,,19,18,17,25,24,24,22,9,17,23,28,25,37,27,50,4,Scheldestraat,159
1917,35,44,21,45,35,33,30,25,18,23,29,37,21,35,39,32,27,33,33,37,38,43,38,39,31,23,47,50,4,Ferdinand Bolstraat,179
1918,28,25,37,30,27,22,22,20,34,21,32,37,,27,31,25,32,24,29,26,9,17,29,29,25,38,31,50,4,Ferdinand Bolstraat,151
1919,31,27,42,31,29,24,27,26,34,13,32,37,,28,37,25,32,24,30,34,9,37,31,29,25,38,33,50,4,Ferdinand Bolstraat,150
1920,34,44,21,45,35,33,28,23,20,22,27,37,21,35,40,31,27,33,33,34,38,43,38,39,31,23,47,50,4,Ferdinand Bolstraat,178
1925,32,38,21,,33,35,36,16,27,15,26,38,27,34,39,33,23,37,39,33,35,39,31,27,25,34,,50,4,Ferdinand Bolstraat,102
1931,33,19,44,33,31,27,24,21,17,16,32,30,,24,37,25,37,24,33,34,9,35,32,31,29,38,33,50,4,Ferdinand Bolstraat,151
1933,28,26,21,28,26,19,33,20,18,26,10,38,24,34,39,33,28,32,33,30,35,32,32,36,27,34,35,50,4,Ferdinand Bolstraat,181
1936,33,34,44,33,33,31,28,21,10,21,26,31,19,36,39,25,37,24,33,19,9,34,32,28,29,43,29,50,4,Ferdinand Bolstraat,154
1943,26,26,21,,30,29,34,18,27,21,27,27,29,23,31,25,24,23,31,31,27,32,24,27,20,34,,50,4,Ferdinand Bolstraat,96
1949,27,33,28,23,26,20,22,21,19,21,29,34,19,28,22,36,37,24,24,19,9,24,37,29,29,44,21,50,4,Ferdinand Bolstraat,155
1950,34,,,36,27,39,43,21,40,29,30,32,14,31,40,37,38,24,22,,,23,37,37,43,44,40,50,4,Ferdinand Bolstraat,79
1965,30,31,32,31,32,22,31,18,,32,36,37,,29,32,24,35,32,27,25,43,22,,33,30,33,27,45,4,AnonymousRoadnl14131879,90
1966,18,,,,25,,,,25,16,,,,,29,,21,,,,,,,,,,,65,4,AnonymousRoadnl14131874,23
1967,25,,,,24,,,,30,,,51,,,43,,28,,,,,,,,,,,50,4,De Borcht,25
1968,29,30,29,30,28,27,31,17,,30,38,32,,28,31,29,33,31,27,28,42,22,,31,32,29,27,45,4,AnonymousRoadnl14131879,87
1971,29,,,,22,,,,34,,33,54,,,46,,34,,,,,,,,,,,50,4,De Borcht,29
1972,30,,,,,,26,,,25,28,,,,,31,,,26,35,27,,,,30,,,50,4,De Borcht,21
1973,18,,,,25,,,,29,16,,,,,33,,25,,,,,,,,,,,65,4,AnonymousRoadnl14131874,22
1976,25,,,,,,16,,,19,,,,,,26,,,19,39,32,,,,26,,,65,4,AnonymousRoadnl14131874,20
1977,31,,,,,,24,,,33,28,,,,,33,,,35,36,30,,,,33,,,50,4,De Borcht,21
1978,33,,,,20,,,,37,,34,52,,,47,,34,,,,,,,,,,,50,4,De Borcht,28
1979,28,,,,,,26,,,28,,,,,,29,,,30,29,32,,,,29,,,50,4,De Borcht,21
1980,25,,,,,,17,,,22,,,,,,28,,,23,33,32,,,,25,,,50,4,De Borcht,20
1981,31,,,,18,,,,37,,21,51,,,49,,33,,,,,,,,,,,50,4,De Borcht,25
2002,35,31,35,37,,30,31,51,46,,27,,46,39,38,35,39,32,37,31,42,35,36,,28,,26,50,4,Europaboulevard,89
2003,48,50,52,41,54,47,48,49,57,45,48,55,,63,59,57,54,60,,,63,,,49,63,71,55,50,4,Europaboulevard,89
2005,37,41,42,34,41,32,36,34,41,34,40,48,,41,46,39,40,47,,,50,20,,43,58,53,40,50,4,Europaboulevard,89
2007,30,31,29,32,,26,25,28,34,41,28,51,26,28,36,30,32,27,34,29,38,35,40,,26,,21,45,4,AnonymousRoadnl14131879,97
2011,31,26,,30,,26,29,,,41,29,,,24,,29,31,,34,32,37,35,,,26,,20,45,4,AnonymousRoadnl14131879,40
2014,21,,,,15,,,,32,,25,54,,,39,,16,,,,,,,,,,,50,4,De Borcht,30
2015,23,,,,,,24,,,22,26,,,27,,25,,,21,24,26,,,,25,,,50,4,De Borcht,22
2018,31,36,37,32,38,28,32,21,27,31,21,37,,32,36,33,35,47,,,47,23,,38,45,33,37,45,4,AnonymousRoadnl14131879,99
2019,16,,,,9,,,,17,,19,42,,,21,,17,,,,,,,,,,,50,4,De Borcht,31
2020,22,,,,,,21,,,14,25,,,25,,17,,,22,22,26,,,,25,,,50,4,De Borcht,22
2024,24,,,,17,,,,32,,25,54,,,39,,22,,,,,,,,,,,50,4,De Borcht,29
2025,25,,,,,,23,,,25,26,,,27,,27,,,25,31,26,,,,26,,,50,4,De Borcht,22
2027,28,29,21,26,31,25,26,11,,29,29,31,,24,31,28,32,31,32,32,39,28,,26,30,28,27,45,4,AnonymousRoadnl14131879,90
2037,56,61,59,68,56,68,69,53,51,74,58,56,60,65,78,66,64,58,63,,71,70,77,65,54,56,106,50,4,Holterbergweg,127
2038,57,63,56,54,59,62,57,63,64,55,57,34,53,60,55,58,64,57,61,40,67,83,65,77,53,,56,50,4,Holterbergweg,123
2163,33,34,32,,37,82,33,24,47,49,43,42,25,,34,31,44,,,,63,,24,30,,,31,50,4,Van der Madeweg,55
2167,32,34,23,28,37,82,35,23,47,41,43,37,23,,34,31,,,,,,,,30,,,31,50,4,Joan Muyskenweg,70
